"namespace","name","type","cardinality","tags","description","validation","","displayName","source","","calculationFunction","calculationFunctionParameters","defaultFromField","defaulting","defaultValue"
"product","floatingleg2_calculationperioddates_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_calculationperioddates_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_calculationperioddates_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""floatingleg2_calculationperioddates_businesscenter1,floatingleg2_calculationperioddates_businesscenter2""","floatingleg2_paymentdates_businesscenters","NONE",""
"product","floatingleg2_calculationperioddates_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","floatingleg2_paymentdates_businessdayconvention","NONE",""
"product","floatingleg2_calculationperioddates_firstregularperiodstartdate","DateType","Many","","","","","","","","","","","NONE",""
"product","floatingleg2_calculationperioddates_lastregularperiodenddate","DateType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_calculationperiodfrequency","TenorType","One","","","","","","","","","","floatingleg2_paymentfrequency","NONE",""
"product","floatingleg2_calculationperiodfrequency_rollconvention","EnumeratedString","One","","","lookup:RollConvention","","","","","com.droitfintech.tdss.model.trade.attributes.functions.RollConvention","""floatingleg2_calculationperioddates_firstregularperiodstartdate,floatingleg2_calculationperioddates_lastregularperiodenddate""","","NONE",""
"product","floatingleg2_calculationperiodstartdate","DateType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_compoundingmethod","EnumeratedString","One","","","lookup:CompoundingMethod","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_daycountfraction","EnumeratedString","One","","","lookup:DayCountFraction","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_effectivedate","DateType","One","","","","","","","","","","effectivedate","NONE",""
"product","floatingleg2_effectivedate_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_effectivedate_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_effectivedate_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""floatingleg2_effectivedate_businesscenter1,floatingleg2_effectivedate_businesscenter2""","","NONE",""
"product","floatingleg2_effectivedate_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_finalstub_currency","EnumeratedString","One","","","lookup:Currency","","","","","","","","NONE",""
"product","floatingleg2_finalstub_fixedrate","BigDecimal","One","","","","","","","","","","","NONE",""
"product","floatingleg2_finalstub_floattenor1","TenorType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_finalstub_floattenor2","TenorType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_finalstub_ratetype","EnumeratedString","One","","","lookup:LegType","","","","","com.droitfintech.tdss.model.trade.attributes.functions.StubRateType","""floatingleg2_finalstub_fixedrate""","","NONE",""
"product","floatingleg2_finalstub_stublength","TenorType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_finalstub_stubtype","EnumeratedString","One","","","lookup:StubType","","","","","","","","NONE",""
"product","floatingleg2_firstnotionalstepdate","DateType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_fixingcutoff_daytype","EnumeratedString","One","","","lookup:DayType","","","","","","","","NONE",""
"product","floatingleg2_fixingcutoff_offsettenor","TenorType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_fixingdate_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_fixingdate_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_fixingdate_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""floatingleg2_fixingdate_businesscenter1,floatingleg2_fixingdate_businesscenter2""","","FILL_BY_NAME",""
"product","floatingleg2_fixingdate_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_fixingdate_daytype","EnumeratedString","One","","","lookup:DayType","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_fixingdate_offsettenor","TenorType","One","","","","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_floatingrateindex","EnumeratedString","One","","The ISDA floating rate option on the second floating leg of a swap that references an index, e.g. ""USD-LIBOR-BBA"".","lookup:FloatLegIndex","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_floatingraterounding","Integer","One","","","","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_fxlinked_businesscenter1","EnumeratedString","One","","xccy notional reset calendar","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_fxlinked_businesscenters","EnumeratedString","Many","","xccy notional reset calendar","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_fxlinked_fxspotratesource","EnumeratedString","One","","source for spot rate for FX fixing","lookup:RateSourcePageType","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_fxlinked_hasfinalexchange","Boolean","One","","xccy final notional exchange","","","","","","","","","NONE",""
"product","floatingleg2_fxlinked_hasinitialexchange","Boolean","One","","xccy initial notional exchange","","","","","","","","","NONE",""
"product","floatingleg2_fxlinked_hasintermediateexchange","Boolean","One","","xccy intermediate notional exchange","","","","","","","","","NONE",""
"product","floatingleg2_fxlinked_is_constantnotional","Boolean","One","","Flag to show whether the leg has a constant notional","","","","","","","","","NONE",""
"product","floatingleg2_fxlinked_reset_offsettenor","TenorType","One","","xccy notional reset offset","","","","","","","","","NONE",""
"product","floatingleg2_fxlinked_resetfrequency","TenorType","One","","frequency at which the notional resets, notional resets are always on coupon date","","","","","","","","","NONE",""
"product","floatingleg2_fxlinked_varyingnotionalcurrency","EnumeratedString","One","","currency which resets in a xccy swap","lookup:Currency","","","","","","","","NONE",""
"product","floatingleg2_hasstub","Boolean","One","","","","","","","","com.droitfintech.tdss.model.trade.attributes.functions.IsBound","""floatingleg2_calculationperioddates_firstregularperiodstartdate,floatingleg2_calculationperioddates_lastregularperiodenddate,floatingleg2_stubtypes"" true ANY","","NONE",""
"product","floatingleg2_indextenor","TenorType","One","","","","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_initialnotionalvalue","BigDecimal","One","","","","","","","","","","tradenotional","NONE",""
"product","floatingleg2_initialstub_currency","EnumeratedString","One","","","lookup:Currency","","","","","","","","NONE",""
"product","floatingleg2_initialstub_fixedrate","BigDecimal","One","","","","","","","","","","","NONE",""
"product","floatingleg2_initialstub_floattenor1","TenorType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_initialstub_floattenor2","TenorType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_initialstub_ratetype","EnumeratedString","One","","","lookup:LegType","","","","","com.droitfintech.tdss.model.trade.attributes.functions.StubRateType","""floatingleg2_initialstub_fixedrate""","","NONE",""
"product","floatingleg2_initialstub_stublength","TenorType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_initialstub_stubtype","EnumeratedString","One","","","lookup:StubType","","","","","","","","NONE",""
"product","floatingleg2_interpolation_indextenor1","TenorType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_interpolation_indextenor2","TenorType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_is_averaging","Boolean","One","","","","","","","","com.droitfintech.tdss.model.trade.attributes.functions.IsBound","""floatingleg2_averagingmethod""","","NONE",""
"product","floatingleg2_is_compounding","Boolean","One","","","","","","","","com.droitfintech.tdss.model.trade.attributes.functions.IsBound","""floatingleg2_compoundingmethod""","","NONE",""
"product","floatingleg2_is_oisleg","Boolean","One","","","","","","","","","","","NONE",""
"product","floatingleg2_isconstantspread","Boolean","One","","","","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_isnondeliverable","Boolean","One","","","","","","","","","","","NONE",""
"product","floatingleg2_lastnotionalstepdate","DateType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_legtype","EnumeratedString","One","","","lookup:LegType","","","","","","","","NONE",""
"product","floatingleg2_notionalcurrency","EnumeratedString","One","","","lookup:Currency","","","","","","","currency","NONE",""
"product","floatingleg2_notionalstepamount","BigDecimal","One","","","","","","","","","","","NONE",""
"product","floatingleg2_notionalstepfrequency","TenorType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_payer","String","One","","Leg 2 payer if leg 2 is a floating leg","","","Leg 2 payer","","","","","","NONE",""
"product","floatingleg2_paymentdates_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_paymentdates_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_paymentdates_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""floatingleg2_paymentdates_businesscenter1,floatingleg2_paymentdates_businesscenter2""","","FILL_BY_NAME",""
"product","floatingleg2_paymentdates_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_paymentdates_daytype","EnumeratedString","One","","","lookup:DayType","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_paymentdates_offsettenor","TenorType","One","","","","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_paymentfrequency","TenorType","One","","","","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_payrelativeto","EnumeratedString","One","","","lookup:PayRelativeTo","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_resetdates_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_resetdates_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_resetdates_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""floatingleg2_resetdates_businesscenter1,floatingleg2_resetdates_businesscenter2""","","FILL_BY_NAME",""
"product","floatingleg2_resetdates_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_resetfrequency","TenorType","One","","","","","","","","com.droitfintech.tdss.model.trade.attributes.functions.ResetFrequency","""floatingleg2_indextenor""","","NONE",""
"product","floatingleg2_resetrelativeto","EnumeratedString","One","","","lookup:PayRelativeTo","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_residualterm","TenorType","One","","","","","","","","","","residualterm","NONE",""
"product","floatingleg2_settlementcurrency","EnumeratedString","One","","","lookup:Currency","","","","","","","","NONE",""
"product","floatingleg2_settlementfxfixing_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_settlementfxfixing_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_settlementfxfixing_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""floatingleg2_settlementfxfixing_businesscenter1,floatingleg2_settlementfxfixing_businesscenter2""","","NONE",""
"product","floatingleg2_settlementfxfixing_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","","NONE",""
"product","floatingleg2_settlementfxfixing_daytype","EnumeratedString","One","","","lookup:DayType","","","","","","","","NONE",""
"product","floatingleg2_settlementfxfixing_offsettenor","DateType","One","","","","","","","","","","","NONE",""
"product","floatingleg2_settlementfxfixing_rateoption","String","One","","","","","","","","","","","NONE",""
"product","floatingleg2_spreadschedule_initialspread","BigDecimal","One","","","","","","","","","","","FILL_BY_NAME",""
"product","floatingleg2_stublengths","TenorType","Many","","","","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""floatingleg2_initialstub_stublength,floatingleg2_finalstub_stublength""","","NONE",""
"product","floatingleg2_stubtypes","EnumeratedString","Many","","","lookup:StubType","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""floatingleg2_initialstub_stubtype,floatingleg2_finalstub_stubtype""","","NONE",""
"product","floatingleg2_term","TenorType","One","","","","","","","","","","term","NONE",""
"product","floatingleg2_terminationdate","DateType","One","","","","","","","","","","terminationdate","NONE",""
"product","floatingleg2_terminationdate_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_terminationdate_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_terminationdate_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""floatingleg2_terminationdate_businesscenter1,floatingleg2_terminationdate_businesscenter2""","floatingleg2_paymentdates_businesscenters","NONE",""
"product","floatingleg2_terminationdate_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","floatingleg2_paymentdates_businessdayconvention","NONE",""
"product","floatingleg2_varyingnotionalfixingdates_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","floatingleg2_varyingnotionalfixingdates_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","forwardstart_offset","TenorType","One","","","","","","","","","","","NONE",""
"product","fra_buyer","String","One","","","","","","","","","","","NONE",""
"product","fra_calculationperiod_numberofdays","TenorType","One","","","","","","","","","","","NONE",""
"product","fra_currency","EnumeratedString","One","","","lookup:Currency","","","","","","","","NONE",""
"product","fra_daycountfraction","EnumeratedString","One","","","lookup:DayCountFraction","","","","","","","","FILL_BY_NAME",""
"product","fra_discounting","EnumeratedString","One","","","lookup:FraDiscounting","","","","","","","","FILL_BY_NAME",""
"product","fra_effectivedate","DateType","One","","","","","","","","","","","NONE",""
"product","fra_fixedrate","BigDecimal","One","","","","","","","","","","","NONE",""
"product","fra_fixingdate_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fra_fixingdate_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fra_fixingdate_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fra_fixingdate_businesscenter1,fra_fixingdate_businesscenter2""","","FILL_BY_NAME",""
"product","fra_fixingdate_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","","FILL_BY_NAME",""
"product","fra_fixingdate_daytype","EnumeratedString","One","","","lookup:DayType","","","","","","","","FILL_BY_NAME",""
"product","fra_fixingdate_offsettenor","TenorType","One","","","","","","","","","","","FILL_BY_NAME",""
"product","fra_floatingrateindex","EnumeratedString","One","","The ISDA floating rate option referenced on a FRA, e.g. ""GBP-LIBOR-BBA"".","lookup:FloatLegIndex","","","","","","","","FILL_BY_NAME",""
"product","fra_floatingraterounding","Integer","One","","","","","","","","","","","NONE",""
"product","fra_indextenor","TenorType","One","","","","","","","","","","","FILL_BY_NAME",""
"product","fra_indextenor1","TenorType","One","","index tenor 1 for FRA","","","","","","","","","NONE",""
"product","fra_indextenor2","TenorType","One","","index tenor 2 for FRA","","","","","","","","","NONE",""
"product","fra_interpolation_indextenor1","TenorType","One","","","","","","","","","","","FILL_BY_NAME",""
"product","fra_interpolation_indextenor2","TenorType","One","","","","","","","","","","","FILL_BY_NAME",""
"product","fra_notionalamount","BigDecimal","One","","","","","","","","","","","NONE",""
"product","fra_paymentdate","DateType","One","","","","","","","","","","","NONE",""
"product","fra_paymentdates_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fra_paymentdates_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fra_paymentdates_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fra_paymentdates_businesscenter1,fra_paymentdates_businesscenter2""","","FILL_BY_NAME",""
"product","fra_paymentdates_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","","FILL_BY_NAME",""
"product","fra_paymentdates_daytype","EnumeratedString","One","","","lookup:DayType","","","","","","","","FILL_BY_NAME",""
"product","fra_spreadschedule_initialspread","BigDecimal","One","","Initial spread on an interest rate FRA transaction","","","","","","","","","NONE",""
"product","fra_terminationdate","DateType","One","","","","","","","","","","","NONE",""
"product","fscInvestmentSchemeContractName","EnumeratedString","One","","The names the contract can be executed by if the transaction is a collective investment scheme by FSC standards","lookup:fscInvestmentSchemeContractName","","","","","","","","NONE",""
"product","fscToBeClearedBeforeReportingDeadline","Boolean","One","","Marked true if a transaction is meant to be cleared before the reporting deadline of T+1 for the FSC","","","","","","","","","NONE",""
"product","ftaStructuredFinanceProductType","EnumeratedString","One","","Type of structured finance product as defined by the FTA","lookup:ftaStructuredFinanceProductType","","","Circular 12 Scheme; Circular 15","","","","","NONE",""
"product","ftaTradingPortfolioActivity","Boolean","One","","Trading portfolio within the meaning of Article 14 paragraph 3 StG is the totality of the paid-up securities acquired by the commercial securities dealer with the intention of resale for its own account","","","","SR 641.10 Art 14 (3); Circular 12 2.7 & 4","","","","","NONE",""
"product","future","Boolean","One","","whether a contract is a Futures contract","","","","","","","","","NONE",""
"product","fxRateToCHF","BigDecimal","One","","FX rate to covert trade notional, price, or other nominal value to CHF","","","","","","","","","NONE",""
"product","fxRateToEUR","BigDecimal","One","","FX Rate to EUR to covert trade notional, price or other nominal value to","","","","RTS-2 Annex III","","","","","NONE",""
"product","fxRateToUSD","BigDecimal","One","","The exchange rate between a currency and USD, with USD being the base currency.","","","","","","","","","NONE",""
"product","fxRegisteredIntermediary","Boolean","One","","This attribute is true if there is a registered intermediary that negotiated and obtained agreement of the counterparty to the material terms and conditions of the trade","","","","","","","","","NONE",""
"product","fxSpotStandardSettlementPeriod","TenorType","One","","The period generally accepted in the market for a currency pair as the standard delivery period","","","","","","","","","NONE",""
"product","fx_currency1_SpotSettlementPeriod","TenorType","One","","standard spot settlement for currency1 in an fx swap","","","","","","","","","NONE",""
"product","fx_currency1_spotSettlementPeriod","TenorType","One","","Standard spot settlement period for currency 1 of an FX derivatives transaction","","","","","","","","","NONE",""
"product","fx_currency1payer","EnumeratedString","One","","Payer of ""currency1"" in the exchanged pair of currencies, and the receiver of ""currency2"".","lookup:PartyRoleType","","Currency 1 Payer","","","","","","NONE",""
"product","fx_currency2_SpotSettlementPeriod","TenorType","One","","standard spot settlement period for currency 2 in an fx swap","","","","","","","","","NONE",""
"product","fx_currency2_spotSettlementPeriod","TenorType","One","","Standard spot settlement period for currency 2 of an FX derivatives transaction","","","","","","","","","NONE",""
"product","fx_currency2payer","EnumeratedString","One","","Payer of ""currency2"" in the exchanged pair of currencies, and the receiver of ""currency1"".","lookup:PartyRoleType","","Currency 2 Payer","","","","","","NONE",""
"product","fx_forward_commercial_purpose","Boolean","One","","","","","","","","","","","NONE",""
"product","fx_physicalsettlementintent","Boolean","One","","Is a short-dated FX transaction done with intent to physically settle?","","","","","","","","","NONE",""
"product","fx_pricefluctuation","BigDecimal","One","","","","","","","","","","","NONE",""
"product","fx_quotedcurrencypair_currency1","EnumeratedString","One","","The base currency in the quoted currency pair.","lookup:Currency","","","","","","","","NONE",""
"product","fx_quotedcurrencypair_currency2","EnumeratedString","One","","The counter currency in the quoted currency pair.","lookup:Currency","","","","","","","","NONE",""
"product","fx_quotedcurrencypair_quotebasis","String","One","","","","","","","","","","","FILL_BY_NAME",""
"product","fx_ratevaluation_postponement","TenorType","One","","","","","","","","","","","FILL_BY_NAME",""
"product","fx_ratevaluation_postponement_daytype","EnumeratedString","One","","","lookup:DayType","","","","","","","","FILL_BY_NAME",""
"product","fx_settlement_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fx_settlement_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fx_settlement_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fx_settlement_businesscenter1,fx_settlement_businesscenter2""","","FILL_BY_NAME",""
"product","fx_settlement_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","","FILL_BY_NAME",""
"product","fx_settlement_currency","EnumeratedString","One","","","lookup:Currency","","","","","","","","FILL_BY_NAME",""
"product","fx_settlement_daytype","EnumeratedString","One","","","lookup:DayType","","","","","","","","FILL_BY_NAME",""
"product","fx_settlement_offsetaftervaluation","TenorType","One","","Settlement offset of an FX transaction after trade is entered into","","","FX transaction settlement offset","","","","","","FILL_BY_NAME",""
"product","fx_spotrate_fallback_reference","String","One","","","","","","","","","","","FILL_BY_NAME",""
"product","fx_spotrate_fallback_reference_alternate","String","One","","","","","","","","","","","NONE",""
"product","fx_spotrate_source","String","One","","","","","","","","","","","FILL_BY_NAME",""
"product","fx_spotrate_source_alternate","String","One","","","","","","","","","","","NONE",""
"product","fx_valuation_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fx_valuation_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fx_valuation_businesscenters","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fx_valuation_businesscenter1,fx_valuation_businesscenter2""","","FILL_BY_NAME",""
"product","fx_valuation_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","","FILL_BY_NAME",""
"product","giveuptrade","Boolean","One","","Whether a trade is a give-up trade (to the contraparty)","","","Give-up trade","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","gsExcludedAccount","Boolean","One","","GS Excluded Account (ie suspense, wash or test accounts)","","","","","","","","","NONE",""
"product","hasBondReference","Boolean","One","","For a swap, whether a swap has a bond reference in its additional terms. For a swaption, whether the swap underlying to the swaption has a bond reference","","","Swap bond reference","http://www.fpml.org/spec/fpml-5-9-3-wd-3/html/recordkeeping/schemaDocumentation/schemas/fpml-ird-5-9_xsd/complexTypes/SwapAdditionalTerms/bondReference.html","","","","","FILL_WITH_DEFAULT","FALSE"
"product","hasC10underlier","Boolean","One","","Whether the underlier of a commodity derivative is a C10 financial instrument","","","","","","","","","NONE",""
"product","hasETFUnderlier","Boolean","One","","Whether the underlier is an ETF","","","","","","","","","NONE",""
"product","hasFixedExpiry","Boolean","One","","Without fixed expiry","","","","Circular 12 Scheme; Circular 15 Annex III Point 1c","","","","","NONE",""
"product","hasPublicIndex","Boolean","One","","Whether a transaction is based on underlying assets that includes an index, e.g. ISDA taxonomy Equity:[Base-product]:[Sub-product]:SingleIndex or Credit:Index, whether the index underlying is administered by an third-party organization where the index methodology is publicly available.","","","Transaction is based on public index underlyer","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","hascontingentsettlement","Boolean","One","","Has contingent settlement or delivery terms, e.g. change of delivery method, settlement date.","","","Contingent delivery / settlement terms","","","","","","NONE",""
"product","hasoptionality","Boolean","One","","Whether a swap has associated optionality (e.g. an early termination option), which precludes it from being subject to a mandatory clearing mandate.","","","","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","heldByCustodian","Boolean","One","","Shared held by custodians provided such custodians can only exercise the voting rights attached to such shares under instructions given in writing or by electronic means","","","","Art. 9(4)","","","","","NONE",""
"product","highlyLiquid","Boolean","One","","","","","","","","","","","NONE",""
"product","highly_liquid_covered_derivative","Boolean","One","","Boolean flag for whether the transaction is within the types of product which are considered ""Covered Products"" under the mid quote exemption given to highly liquid products.","","","Transaction is highly liquid for business conduct requirements","","","","","","NONE",""
"product","inScopeForMiFIRTransactionReporting","Boolean","One","","Whether a transaction is in scope for MiFIR Transaction Reporting obligations","","","","","","","","","NONE",""
"product","initialTransaction","Boolean","One","","Whether the event is the first (creation) event for a given transaction","","","","","","","","","NONE",""
"product","instructionDerivativeTransaction","Boolean","One","","Derivatives firm accepts an instruction from a derivatives party to transact in a derivative","","","","","","","","","NONE",""
"product","intentToGiveUp","Boolean","One","","Whether the transaction is intended to be given up","","","","","","","","","NONE",""
"product","intenttoclear","Boolean","One","","Whether a trade is to be submitted for clearing at a clearing firm.","","","Intent to clear trade","","","","","","NONE",""
"product","intenttodeliver","Boolean","One","","Whether a contract is intended to be delivered and does not contain provisions to permit rolling over the delivery, option to settle the contract in a method other than the actual delivery.","","","Intent to deliver","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","interNonFinancialAffiliates","Boolean","One","","Whether a contract of group entities is not active in the financial services sector","","","","BIO-FINMA Art. 56 para 2(d)","","","","","NONE",""
"product","intraGroupTransaction","Boolean","One","Common Attr","The transaction is between corporate entities that are part of the same corporate group.","","","Intra-Group Transaction","","","","","","NONE",""
"product","investmentAdvice","Boolean","One","","Party is providing investment advice in connection with this trade?","","","Investment Advice","","","","","","NONE",""
"product","investmentServiceProvider","EnumeratedString","One","","The party providing investment services for the transaction or event","lookup:PartySide","","","","","","","","NONE",""
"product","investmentServicesProvided","EnumeratedString","Many","esma","Investment Services Provided","lookup:InvestmentService","","Investment Services Provided","MiFID-II Annex I ��_��_��_A","","","","","FILL_WITH_DEFAULT","NotApplicable"
"product","investorYearlyTerminationRight","Boolean","One","","Investor has at least yearly right of termination","","","","Circular 12 Scheme; Circular 15 Annex III Point 1c","","","","","NONE",""
"product","ipoSPODebtIssuance","Boolean","One","","Transaction is part of IPO/SPO or debt issuance","","","Transaction is part of IPO/SPO or debt issuance","RTS-22 art. 2(5)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","irFutureUnderlierTerm","TenorType","One","","The term of the underlying interest rate of an IR Future","","","","","","","","","NONE",""
"product","irSwapFutureUnderlierTerm","TenorType","One","","The term of the underlying swap of an interest rate swap future","","","","","","","","","NONE",""
"product","irSwaptionExerciseDate","DateType","One","","The exercise date of an Interest Rate Swaption, which is also the start date of its underlying swap","","","","","","","","","NONE",""
"product","isBackloaded","EnumeratedString","Many","","A list of regulators under which a transaction report has been backloaded.","lookup:RegulatorShortName","","","","","","","","NONE",""
"product","isCFD","Boolean","One","","Whether a transaction is a Contract for Difference","","","","","","","","","NONE",""
"product","isCFTCRecommendation","Boolean","One","","To denote whether a CFTC ""trade"" is a non-transactional recommendation","","","","","","","","","NONE",""
"product","isDVP","Boolean","One","","Whether the transaction is Delivery vs Payment","","","","","","","","","NONE",""
"product","isDelegatedSale","Boolean","One","","Whether the transaction is a delegated sale","","","","","","","","","NONE",""
"product","isDiscrepancy","Boolean","One","","If there is a discrepancy in portfolio reconciliation for CFTC, this attribute value is marked as true","","","","","","","","","NONE",""
"product","isFcaPRIIPSProduct","Boolean","One","","Product is a packaged product under PRIIPS","","","","PRIIPS Reg. art. 4","","","","","NONE",""
"product","isFcaTransactionEvent","Boolean","One","","Event is an acquisition or disposal for purposes of MiFIR transaction reporting","","","","RTS-22  art. 2(1)-(4)","","","","","NONE",""
"product","isFuturesRollover","Boolean","One","","Whether a transaction is for the purpose of executing a futures contract rollover","","","","Package Delegated Regulation Article 3(g), Article 6(e)","","","","","NONE",""
"product","isIndexCDSRollover","Boolean","One","","Indicates a position replacing an off-the-run version of an index CDS with an on-the-run position","","","","Package Delegated Regulation Article 5(e)","","","","","NONE",""
"product","isMATproduct","Boolean","One","","Transaction is of a product that has been Made Available to Trade under CFTC","","","","","","","","","FILL_WITH_DEFAULT","FALSE"
